symbol,expiry,strike,option_type,underlying_price,last_price,bid,ask,mid_price,implied_volatility,open_interest,volume,timestamp,maturity,source
NIFTY,2026-06-02,22900.0,put,24000.0,8.906803113841221,8.668638073113584,9.168638073113584,8.918638073113584,0.19309823976553991,79859,13330,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
NIFTY,2026-06-02,23450.0,call,24000.0,639.3052519410896,634.834489891054,642.1628586281337,638.4986742595938,0.18980982965659407,106292,14631,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
NIFTY,2026-06-02,23450.0,put,24000.0,59.31514947486631,58.9444749222522,59.624915027700695,59.284694974976446,0.18980982965659407,1155,12694,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
NIFTY,2026-06-02,24000.0,call,24000.0,263.7002339494636,262.23212495969074,264.338407087881,263.2852660237859,0.18719588923746108,110118,22348,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
NIFTY,2026-06-02,24000.0,put,24000.0,233.92166433544278,232.45255306973536,234.31964184941194,233.38609745957365,0.18719588923746108,118605,18375,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
NIFTY,2026-06-02,24550.0,call,24000.0,70.37835997115934,69.91242308431086,70.71390198207243,70.31316253319164,0.18521244917389698,107666,17763,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
NIFTY,2026-06-02,24550.0,put,24000.0,589.7369876585577,586.3677327696172,593.0898766091519,589.7288046893846,0.18521244917389698,86496,1086,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
NIFTY,2026-06-02,25100.0,call,24000.0,10.978586203474618,10.852974487397887,11.352974487397887,11.102974487397887,0.18381905046464608,16508,20074,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
NIFTY,2026-06-02,25100.0,put,24000.0,1082.7304337154687,1071.884718234715,1087.782136493262,1079.8334273639884,0.18381905046464608,46181,2455,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
NIFTY,2026-06-02,25600.0,call,24000.0,1.2770499078409447,1.020090703526023,1.520090703526023,1.270090703526023,0.18303290851454757,10497,152,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
NIFTY,2026-06-02,25600.0,put,24000.0,1564.758096495824,1555.5037352381946,1583.251553231869,1569.3776442350318,0.18303290851454757,48310,6580,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
NIFTY,2026-06-02,26150.0,call,24000.0,0.11199287156341661,0.05,0.3185704601400978,0.1842852300700489,0.18266481732518555,74936,3677,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
NIFTY,2026-06-02,26150.0,put,24000.0,2108.797207925954,2095.395653669286,2139.5862157548036,2117.4909347120447,0.18266481732518555,33161,23927,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
NIFTY,2026-06-02,26700.0,call,24000.0,0.06936340713508404,0.05,0.25220065793581803,0.151100328967909,0.1827860153166909,100211,13931,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
NIFTY,2026-06-02,26700.0,put,24000.0,2658.5406406433285,2634.749889754821,2698.7288615056677,2666.7393756302445,0.1827860153166909,54645,11788,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
NIFTY,2026-06-02,27250.0,call,24000.0,0.05,0.05,0.2500447884057444,0.1500223942028722,0.18336682696073758,114678,6502,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
NIFTY,2026-06-02,27250.0,put,24000.0,3231.057061431817,3172.5550013584366,3259.549059603792,3216.0520304811143,0.18336682696073758,72006,21472,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
NIFTY,2026-06-02,27800.0,call,24000.0,0.07437452244690532,0.05,0.25000062624662195,0.15000031312331097,0.18437974055642356,64899,16145,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
NIFTY,2026-06-02,27800.0,put,24000.0,3765.8796385474025,3708.7971904040896,3821.936403674641,3765.3667970393653,0.18437974055642356,25204,13532,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
NIFTY,2026-06-02,28300.0,call,24000.0,0.05,0.05,0.2500000100354923,0.15000000501774616,0.18565400942364058,12601,8288,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
NIFTY,2026-06-02,28300.0,put,24000.0,4283.833782282423,4194.970136295424,4334.517657860704,4264.743897078064,0.18565400942364058,44715,5643,2026-05-26 15:30:00,0.01643835616438356,synthetic_indian_market_not_live
NIFTY,2026-06-09,19700.0,call,24000.0,4346.418666995872,4267.25948093116,4430.8503966693925,4349.054938800276,0.2313594044509286,49838,12054,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,19700.0,put,24000.0,0.103244122834812,0.05,0.25104509057818186,0.15052254528909093,0.2313594044509286,96633,19575,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,20200.0,call,24000.0,3860.428389343355,3785.128728099246,3915.4834743462866,3850.3061012227663,0.223755158489812,76259,15759,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,20200.0,put,24000.0,0.07770670059318244,0.05,0.25718483007706305,0.15359241503853152,0.223755158489812,67110,6755,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,20750.0,call,24000.0,3279.3218237578258,3252.486462904133,3350.9641764433036,3301.7253196737183,0.2163721338182892,5624,8251,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,20750.0,put,24000.0,0.17226860189774726,0.05,0.30687832974003104,0.17843916487001552,0.2163721338182892,70510,21975,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,21300.0,call,24000.0,2759.824042513037,2717.781843949315,2789.1015280707416,2753.441686010028,0.20994520662278227,113369,2747,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,21300.0,put,24000.0,0.5116783340168951,0.15371971476786683,0.6537197147678668,0.40371971476786683,0.20994520662278227,8685,3859,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,21850.0,call,24000.0,2217.2829475971103,2182.4867546004357,2231.2094059871774,2206.8480802938066,0.2044064177038635,50140,17610,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,21850.0,put,24000.0,2.569637750774991,2.1905890472575322,2.6905890472575322,2.4405890472575322,0.2044064177038635,55942,20024,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,22400.0,call,24000.0,1667.6259887440813,1652.5240374777948,1683.1268510123757,1667.8254442450852,0.19969382027545546,4169,6740,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,22400.0,put,24000.0,11.992457548285023,11.798428047250127,12.298428047250127,12.048428047250127,0.19969382027545546,67873,4733,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,22900.0,call,24000.0,1201.777543797359,1190.111038583256,1208.1429563362055,1199.1269974597308,0.19607887468103088,48500,23684,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,22900.0,put,24000.0,42.187732697867354,41.788381122271865,42.421536035550155,42.10495857891101,0.19607887468103088,115600,2253,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,23450.0,call,24000.0,742.7522286555121,736.3284390795478,744.828428287915,740.5784336837314,0.19279046457208504,91474,19849,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,23450.0,put,24000.0,132.3745875713697,131.4282824312201,132.9454572720236,132.18686985162185,0.19279046457208504,67695,19308,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,24000.0,call,24000.0,386.766052037327,385.2780485712183,388.3726513709871,386.8253499711027,0.19017652415295205,94256,16497,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,24000.0,put,24000.0,326.9804174113552,325.7560041429557,328.3725182324573,327.0642611877065,0.19017652415295205,5031,14339,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,24550.0,call,24000.0,164.16940793302132,163.14698295140045,165.01730668358357,164.082144817492,0.18819308408938795,22607,8799,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,24550.0,put,24000.0,651.3795615305454,649.2301306040808,656.6729315615394,652.9515310828101,0.18819308408938795,17152,18995,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,25100.0,call,24000.0,54.905480801925066,54.524697731412054,55.333368580535314,54.929033155973684,0.18679968538013705,72891,2973,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,25100.0,put,24000.0,1093.7682963437624,1084.3874694626752,1100.470319477336,1092.4288944700056,0.18679968538013705,84735,22534,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,25600.0,call,24000.0,16.43570479253025,16.115963541342353,16.615963541342353,16.365963541342353,0.18601354343003854,69689,4099,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,25600.0,put,24000.0,1550.6122861550234,1538.8950301792283,1566.3465741655527,1552.6208021723905,0.18601354343003854,57151,22701,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,26150.0,call,24000.0,3.498305057591798,3.16780970943438,3.66780970943438,3.41780970943438,0.18564545224067652,25478,20834,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,26150.0,put,24000.0,2093.2312667192805,2066.512407000586,2110.093839777799,2088.3031233891925,0.18564545224067652,40699,8606,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,26700.0,call,24000.0,0.7383207136896722,0.31793033852705577,0.8179303385270558,0.5679303385270558,0.18576665023218186,33221,6126,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,26700.0,put,24000.0,2614.2732633377873,2602.485961634906,2665.6814764990922,2634.083719066999,0.18576665023218186,59000,3252,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,27250.0,call,24000.0,0.11625398930648101,0.05,0.3272185438185158,0.1886092719092579,0.18634746187622855,87681,9553,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,27250.0,put,24000.0,3185.0910685810645,3139.183983527611,3225.2629811144,3182.2234823210056,0.18634746187622855,22221,21383,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,27800.0,call,24000.0,0.05,0.05,0.25889900702363056,0.15444950351181527,0.1873603754719145,80291,7371,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,27800.0,put,24000.0,3772.066827980308,3674.7355669238486,3786.8357087420054,3730.785637832927,0.1873603754719145,69690,14923,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,28300.0,call,24000.0,0.15543647819602727,0.05,0.25111770056237337,0.15055885028118668,0.18863464433913157,56504,10436,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-09,28300.0,put,24000.0,4234.3513393809035,4160.335147114123,4298.730520572824,4229.532833843474,0.18863464433913157,49074,24060,2026-05-26 15:30:00,0.03561643835616438,synthetic_indian_market_not_live
NIFTY,2026-06-25,19700.0,call,24000.0,4384.382363454883,4322.676761450567,4488.392170369588,4405.534465910077,0.23607978629281914,102983,21323,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,19700.0,put,24000.0,0.5564364036298004,0.3185286908896501,0.8185286908896501,0.5685286908896501,0.23607978629281914,64700,11073,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,20200.0,call,24000.0,3874.7518951823713,3842.917671493469,3975.262591283649,3909.090131388559,0.22847554033170256,87023,23648,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,20200.0,put,24000.0,1.4122786957897957,1.2100840876611727,1.7100840876611727,1.4600840876611727,0.22847554033170256,100438,6154,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,20750.0,call,24000.0,3381.8087627316863,3314.458674856896,3414.812762611817,3364.6357187343565,0.22109251566017976,70731,11569,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,20750.0,put,24000.0,4.115324737410769,3.825150343584795,4.325150343584795,4.075150343584795,0.22109251566017976,4980,16142,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,21300.0,call,24000.0,2821.3693526048737,2787.8924704078104,2861.0519886364914,2824.472229522151,0.21466558846467282,18189,12936,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,21300.0,put,24000.0,10.950807063794251,10.731140041503238,11.231140041503238,10.981140041503238,0.21466558846467282,9584,17092,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,21850.0,call,24000.0,2298.785877608906,2269.0392216000664,2319.6941026635277,2294.366662131797,0.20912679954575406,117710,10838,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,21850.0,put,24000.0,27.747953541399276,27.636567026847022,28.253536095702568,27.945051561274795,0.20912679954575406,72341,24464,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,22400.0,call,24000.0,1785.366364478998,1768.9091989856577,1801.667329668456,1785.2882643270568,0.204414202117346,25144,11719,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,22400.0,put,24000.0,65.89520745091892,65.33120390143334,66.54106143187916,65.93613266665625,0.204414202117346,88332,17015,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,22900.0,call,24000.0,1353.5206301742203,1345.0507579258676,1365.4302383727797,1355.2404981493237,0.20079925652292144,8094,4144,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,22900.0,put,24000.0,133.16687597421625,132.2225740002193,134.22593881422313,133.22425640722122,0.20079925652292144,94938,3902,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,23450.0,call,24000.0,940.2077409086288,932.9496361203987,943.719370681903,938.3345034011509,0.1975108464139756,105574,13641,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,23450.0,put,24000.0,262.1425104620774,261.876224131056,264.8992570072878,263.3877405691719,0.1975108464139756,7494,1108,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,24000.0,call,24000.0,600.0592649519162,597.4642089430411,602.2631182518205,599.8636635974308,0.1948969059948426,2906,3550,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,24000.0,put,24000.0,472.1223258536058,470.0984341568757,473.8743251942804,471.98637967557806,0.1948969059948426,117708,6949,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,24550.0,call,24000.0,351.0659063822804,348.459273243269,352.45402470392156,350.4566489735953,0.1929134659312785,56475,8924,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,24550.0,put,24000.0,768.1063865004235,765.2623444438645,774.0353434798676,769.6488439618661,0.1929134659312785,57696,12977,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,25100.0,call,24000.0,184.99243162449753,184.56134028390474,187.29862048851797,185.92998038621135,0.1915200672220276,9380,23008,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,25100.0,put,24000.0,1154.564629143181,1143.710312543368,1160.6729960258415,1152.1916542846047,0.1915200672220276,87115,12005,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,25600.0,call,24000.0,95.81530421492157,95.13100954819116,96.82800189780677,95.97950572299897,0.1907339252719291,31208,19184,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,25600.0,put,24000.0,1554.600879440926,1545.7898014364189,1573.3643376429602,1559.5770695396895,0.1907339252719291,46323,14974,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,26150.0,call,24000.0,42.326325870446055,41.92478374603809,42.808950779508336,42.36686726277321,0.19036583408256708,71265,14348,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,26150.0,put,24000.0,2051.667769424447,2031.6112155695496,2074.456604409623,2053.0339099895864,0.19036583408256708,70851,23814,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,26700.0,call,24000.0,17.154622651579395,16.890944441719398,17.390944441719398,17.140944441719398,0.19048703207407242,54124,17985,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,26700.0,put,24000.0,2585.0069058487124,2543.989930879381,2605.7650012779286,2574.877466078655,0.19048703207407242,62850,22514,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,27250.0,call,24000.0,6.358765839769517,6.179754374838581,6.679754374838581,6.429754374838581,0.1910678437181191,41740,13082,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,27250.0,put,24000.0,3113.3954531557483,3069.156363495165,3153.3151463486306,3111.2357549218978,0.1910678437181191,48174,12576,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,27800.0,call,24000.0,2.164686109852982,2.018175756843789,2.518175756843789,2.268175756843789,0.19208075731380506,61361,14112,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,27800.0,put,24000.0,3627.6685819225695,3599.245027721269,3709.0422827067755,3654.143655214022,0.19208075731380506,14354,23310,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,28300.0,call,24000.0,0.8627404085088384,0.5951434843856589,1.095143484385659,0.8451434843856589,0.19335502618102213,5930,1539,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-06-25,28300.0,put,24000.0,4126.348345069138,4082.1591062744155,4217.953919445314,4150.056512859865,0.19335502618102213,91756,8167,2026-05-26 15:30:00,0.07945205479452055,synthetic_indian_market_not_live
NIFTY,2026-07-25,19700.0,call,24000.0,4556.992998084155,4437.342371254868,4607.453634748796,4522.398003001832,0.24225028679328003,76213,14953,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,19700.0,put,24000.0,12.885900717080512,12.77541018661259,13.27541018661259,13.02541018661259,0.24225028679328003,103314,5669,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,20200.0,call,24000.0,4042.459303709209,3967.967688450291,4104.619162759366,4036.2934256048284,0.23464604083216345,117973,8957,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,20200.0,put,24000.0,21.37470394450656,21.241050967400348,21.972564215106026,21.606807591253187,0.23464604083216345,3338,21189,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,20750.0,call,24000.0,3517.8158379639794,3456.0317005138663,3560.6722896960905,3508.3519951049784,0.22726301616064065,111692,12759,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,20750.0,put,24000.0,37.69024008884844,37.25593786713346,38.383960879298975,37.81994937321622,0.22726301616064065,106950,23619,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,21300.0,call,24000.0,2986.979351264548,2953.316136326392,3030.8166812735303,2992.066408799961,0.2208360889651337,27846,22185,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,21300.0,put,24000.0,65.83201467667891,64.83819750012727,66.53967319988105,65.68893535000416,0.2208360889651337,47019,20853,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,21850.0,call,24000.0,2492.663126533436,2466.7188290639033,2521.7867836914656,2494.2528063776845,0.21529730004621495,61069,10402,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,21850.0,put,24000.0,112.22312116347072,110.79321065290327,113.26659976616162,112.02990520953244,0.21529730004621495,39459,8349,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,22400.0,call,24000.0,2015.0853159965588,2005.4005174034346,2042.5381908680329,2023.9693541357337,0.2105847026178069,70896,2614,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,22400.0,put,24000.0,185.57301894598996,184.1954827325744,187.6065677662182,185.9010252493963,0.2105847026178069,51675,12819,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,22900.0,call,24000.0,1627.254308468849,1617.0506250690955,1641.5513001559452,1629.3009626125204,0.20696975702338233,118156,1908,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,22900.0,put,24000.0,286.0045501720923,283.768852562059,288.0683644936005,285.91860852782975,0.20696975702338233,107522,18028,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,23450.0,call,24000.0,1239.9770056607915,1234.2108425059369,1248.45826021435,1241.3345513601435,0.20368134691443648,21392,10959,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,23450.0,put,24000.0,442.6158357799281,439.5696292630923,444.6439098514298,442.10676955726103,0.20368134691443648,38457,408,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,24000.0,call,24000.0,909.4611224625127,906.7207690500331,914.0036667934069,910.36221792172,0.2010674064953035,46714,10606,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,24000.0,put,24000.0,655.8276974391854,652.6678523670405,657.9101644342456,655.2890084006431,0.2010674064953035,19364,15528,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,24550.0,call,24000.0,640.6946603242502,637.6137367224892,644.9233668620382,641.2685517922637,0.1990839664317394,80234,18214,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,24550.0,put,24000.0,927.7946827706933,925.0475231003544,935.6523060056392,930.3499145529968,0.1990839664317394,19796,23101,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,25100.0,call,24000.0,432.53949172052626,430.39266656147294,436.7759390527605,433.5843028071167,0.1976905677224885,105378,18031,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,25100.0,put,24000.0,1269.1698568765041,1257.4951092376218,1276.1453664616924,1266.8202378496571,0.1976905677224885,73836,9684,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,25600.0,call,24000.0,293.9639054067178,290.81309182603883,296.000754548643,293.4069231873409,0.19690442577238998,42990,20741,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,25600.0,put,24000.0,1628.1745671685524,1606.9956553122797,1635.6620107507656,1621.3288330315227,0.19690442577238998,69426,6062,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
NIFTY,2026-07-25,26150.0,call,24000.0,183.46485539415946,182.3069901451713,186.15172865673912,184.22935940095522,0.19653633458302797,73567,3448,2026-05-26 15:30:00,0.16164383561643836,synthetic_indian_market_not_live
